PV,elemField,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType
VA:LS1_CA01:BPM_D1144:PHA_RD,PHA,readback,15,0.0,LS1_CA01:BPM_D1144,1.7834305,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:BPM_D1144:ENG_RD,ENG,readback,15,0.0,LS1_CA01:BPM_D1144,1.7834305,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:SOL2_D1146:B_CSET,B,setpoint,18,0.2,LS1_CA01:SOL2_D1146,2.142517,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:SOL2_D1146:B_RSET,B,readset,18,0.2,LS1_CA01:SOL2_D1146,2.142517,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:SOL2_D1146:B_RD,B,readback,18,0.2,LS1_CA01:SOL2_D1146,2.142517,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:DCH_D1146:ANG_CSET,ANG,setpoint,18,0.0,LS1_CA01:DCH_D1146,2.042517,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:DCH_D1146:ANG_RSET,ANG,readset,18,0.0,LS1_CA01:DCH_D1146,2.042517,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:DCH_D1146:ANG_RD,ANG,readback,18,0.0,LS1_CA01:DCH_D1146,2.042517,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:DCV_D1146:ANG_CSET,ANG,setpoint,18,0.0,LS1_CA01:DCV_D1146,2.042517,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:DCV_D1146:ANG_RSET,ANG,readset,18,0.0,LS1_CA01:DCV_D1146,2.042517,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:DCV_D1146:ANG_RD,ANG,readback,18,0.0,LS1_CA01:DCV_D1146,2.042517,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:CAV4_D1150:PHA_CSET,PHA,setpoint,21,0.24,LS1_CA01:CAV4_D1150,2.556922,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:CAV4_D1150:PHA_RSET,PHA,readset,21,0.24,LS1_CA01:CAV4_D1150,2.556922,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:CAV4_D1150:PHA_RD,PHA,readback,21,0.24,LS1_CA01:CAV4_D1150,2.556922,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:CAV4_D1150:AMPL_CSET,AMP,setpoint,21,0.24,LS1_CA01:CAV4_D1150,2.556922,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:CAV4_D1150:AMPL_RSET,AMP,readset,21,0.24,LS1_CA01:CAV4_D1150,2.556922,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_CA01:CAV4_D1150:AMPL_RD,AMP,readback,21,0.24,LS1_CA01:CAV4_D1150,2.556922,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA01,phantasy.LINAC
VA:LS1_WA01:BPM_D1155:X_RD,X,readback,25,0.0,LS1_WA01:BPM_D1155,2.8785105,BPM,VA,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WA01,phantasy.LINAC
VA:LS1_WA01:BPM_D1155:Y_RD,Y,readback,25,0.0,LS1_WA01:BPM_D1155,2.8785105,BPM,VA,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WA01,phantasy.LINAC
VA:LS1_WA01:BPM_D1155:PHA_RD,PHA,readback,25,0.0,LS1_WA01:BPM_D1155,2.8785105,BPM,VA,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WA01,phantasy.LINAC
VA:LS1_WA01:BPM_D1155:ENG_RD,ENG,readback,25,0.0,LS1_WA01:BPM_D1155,2.8785105,BPM,VA,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WA01,phantasy.LINAC
VA:LS1_CA02:CAV1_D1161:PHA_CSET,PHA,setpoint,33,0.24,LS1_CA02:CAV1_D1161,3.613095,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV1_D1161:PHA_RSET,PHA,readset,33,0.24,LS1_CA02:CAV1_D1161,3.613095,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV1_D1161:PHA_RD,PHA,readback,33,0.24,LS1_CA02:CAV1_D1161,3.613095,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV1_D1161:AMPL_CSET,AMP,setpoint,33,0.24,LS1_CA02:CAV1_D1161,3.613095,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV1_D1161:AMPL_RSET,AMP,readset,33,0.24,LS1_CA02:CAV1_D1161,3.613095,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV1_D1161:AMPL_RD,AMP,readback,33,0.24,LS1_CA02:CAV1_D1161,3.613095,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:BPM_D1163:X_RD,X,readback,36,0.0,LS1_CA02:BPM_D1163,3.6812865,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:BPM_D1163:Y_RD,Y,readback,36,0.0,LS1_CA02:BPM_D1163,3.6812865,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:BPM_D1163:PHA_RD,PHA,readback,36,0.0,LS1_CA02:BPM_D1163,3.6812865,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:BPM_D1163:ENG_RD,ENG,readback,36,0.0,LS1_CA02:BPM_D1163,3.6812865,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:SOL1_D1165:B_CSET,B,setpoint,39,0.2,LS1_CA02:SOL1_D1165,4.040373,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:SOL1_D1165:B_RSET,B,readset,39,0.2,LS1_CA02:SOL1_D1165,4.040373,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:SOL1_D1165:B_RD,B,readback,39,0.2,LS1_CA02:SOL1_D1165,4.040373,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCH_D1165:ANG_CSET,ANG,setpoint,39,0.0,LS1_CA02:DCH_D1165,3.940373,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCH_D1165:ANG_RSET,ANG,readset,39,0.0,LS1_CA02:DCH_D1165,3.940373,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCH_D1165:ANG_RD,ANG,readback,39,0.0,LS1_CA02:DCH_D1165,3.940373,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCV_D1165:ANG_CSET,ANG,setpoint,39,0.0,LS1_CA02:DCV_D1165,3.940373,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCV_D1165:ANG_RSET,ANG,readset,39,0.0,LS1_CA02:DCV_D1165,3.940373,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCV_D1165:ANG_RD,ANG,readback,39,0.0,LS1_CA02:DCV_D1165,3.940373,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV2_D1169:PHA_CSET,PHA,setpoint,42,0.24,LS1_CA02:CAV2_D1169,4.454778,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV2_D1169:PHA_RSET,PHA,readset,42,0.24,LS1_CA02:CAV2_D1169,4.454778,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
